0,https://image.bugsm.co.kr/album/images/50/203110/20311029.jpg?version=20200309180004.0,https://image.bugsm.co.kr/album/images/200/203110/20311029.jpg?version=20200309180004.0,WANNABE,ITZY (있지),1,bbb@bbb.com,aaaaaaaa,25,male,aaaa,aaaa,good music
1,https://image.bugsm.co.kr/album/images/50/203046/20304638.jpg?version=20200208002354.0,https://image.bugsm.co.kr/album/images/200/203046/20304638.jpg?version=20200208002532.0,돌덩이,하현우(국카스텐),2,ccc@ccc.com,aaaaaaaa,26,male,aaaa,aaaa,"잔소리는 Stop it 알아서 할게
내가 뭐가 되든
내가 알아서 할 테니까 좀
I do what I wanna
평범하게 살든 말든 내버려 둘래?
어차피 내가 살아 내 인생 내거니까
I'm so bad bad 차라리 이기적일래
눈치 보느라 착한 척
상처받는 것보다 백번 나아
I'm just on my way 간섭은 No No 해
말해버릴지도 몰라 너나 잘하라고
누가 뭐라 해도 난 나야
난 그냥 내가 되고 싶어
I wanna be me me me
굳이 뭔가 될 필요는 없어
난 그냥 나일 때 완벽하니까
I wanna be me me me
I don't wanna be somebody
Just wanna be me be me
I wanna be me me me
I don't wanna be somebody
Just wanna be me be me
I wanna be me me me
Errbody errbody errbody teachin' me
(All eyes on me)
이래라 저래라 모두 한마디씩
(Don't touch me)
Ah yeah yeah yeah yeah yeah
내 앞가림은 내가 해
I'mma do my thang
Just do your thang
Cuz I'm the one & Only
사람들은 남 말 하기를 좋아해
남의 인생에 뭔 관심이 많아 왜
저기 미안하지만 신경 좀 꺼줄래요
It's none of your business
I do my own business
누가 뭐라 해도 난 나야
난 그냥 내가 되고 싶어
I wanna be me me me
굳이 뭔가 될 필요는 없어
난 그냥 나일 때 완벽하니까
I wanna be me me me
No matter if you love me or hate me
I wanna be me
One and only me
If you feel me turn this beat up
I wanna be me me me
누가 뭐라 해도 난 나야
난 그냥 내가 되고 싶어
I wanna be me me me
굳이 뭔가 될 필요는 없어
난 그냥 나일 때 완벽하니까
I wanna be me me me
I don't wanna be somebody
Just wanna be me be me
I wanna be me me me
I don't wanna be somebody
Just wanna be me be me
I wanna be me me me"
2,https://image.bugsm.co.kr/album/images/50/203103/20310325.jpg?version=20200306002453.0,https://image.bugsm.co.kr/album/images/200/203103/20310325.jpg?version=20200306002634.0,어떻게 지내,오반,3,ddd@ddd.com,aaaaaaaa,27,male,aaaa,aaaa,"Hit me harder Make me strong
그저 정해진 대로 따르라고
그게 현명하게 사는 거라고
쥐 죽은 듯이 살라는 말
같잖은 말 누굴 위한 삶인가
뜨겁게 지져봐
절대 꼼짝 않고 나는 버텨낼 테니까
거세게 때려봐
네 손만 다칠 테니까
나를 봐
끄떡없어
쓰러지고 떨어져도
다시 일어나 오를 뿐야
난 말야
똑똑히 봐
깎일수록 깨질수록
더욱 세지고 강해지는 돌덩이
감당할 수 없게 벅찬 이 세상
유독 내게만 더 모진 이 세상
모두가 나를 돌아섰고
비웃었고 아픔이 곧 나였지
시들고 저무는
그런 세상 이치에 날 가두려 하지 마
틀려도 괜찮아
이 삶은 내가 사니까
나를 봐
끄떡없어
쓰러지고 떨어져도
다시 일어나 오를 뿐야
난 말야
똑똑히 봐
깎일수록 깨질수록
더욱 세지고 강해지는 돌덩이
누가 뭐라 해도 나의 길
오직 하나뿐인 나의 길
내 전부를 내걸고서 Hey
걸어가
계속해서
부딪히고 넘어져도
다시 일어나 걷는 거야
언젠가
이 길 끝에 서서
나도 한 번 크게 한 번
목이 터져라 울 수 있을 때까지"
3,https://image.bugsm.co.kr/album/images/50/203033/20303385.jpg?version=20200208002354.0,https://image.bugsm.co.kr/album/images/200/203033/20303385.jpg?version=20200208002532.0,시작,가호(Gaho),4,eee@eee.com,aaaaaaaa,28,male,aaaa,aaaa,"어떻게 지내 식상한 말이
내 가사가 될 줄 몰랐어
얼마 안됐네 지나온 날이
다 알아도 그립더라고
I still need you
I need you
I still need you
I need you
시간이 필요했어 우린 정말 사랑했지만
가살 쓰는 법도 잊어버리게 됐지 난
넌 헤어지면 우리 노랠 제발 내지 말아
달라 했지만 못 들어줘 미안
나는 하루 종일 누워 있었어
불면이 심해져서 안 피곤한 날이 없어
가끔은 문 밖에서 누가 문을 두드려
그건 환상인데도 나는 두려워
다시 눈 뜨면 니가 있을까
그럼 무서운 표정을 지을까
아니면 어떤 대화를 나누고 싶어질 수도
있어 그때처럼
대체 왜 보고싶지 남겨진 상처 대신
남은 건 혼자 돼버린 역시 너와 나겠지
난 아직 낯설기만 해 넌 어때
더 지독해 지기 전에 잊어볼게
어떻게 지내 식상한 말이
내 가사가 될 줄 몰랐어
얼마 안됐네 지나온 날이
다 알아도 그립더라고
I still need you
I need you
I still need you
I need you
월요일에 병원을 예약했어
너 없이 사는게 힘들었나봐
하루도 빼지 않고 사람을 만나
너도 알겠지만 오봉이도 데려 왔어
너무 그리워하지 않더라 예범이는
난 약을 먹었지만 아닐거야 별일은
자전거를 타 어디론가 가려하면
다 너와 간 곳 뿐인게 좀 그럴 뿐야
여기저기에 핑계를 대 불면증 습관이 돼
너가 아닌 사람에게 널 원하고
흉터가 된 상처는 더 이상 아프지가 않잖아
그래서 널 그리나봐 이젠 눈물이 나와
널 다치게 하지 않을 순 없었을까
만약 나 때문이었다면 다 나 때문이면
어떻게 지내 식상한 말이
내 가사가 될 줄 몰랐어
얼마 안됐네 지나온 날이
다 알아도 그립더라고
I still need you
I need you
I still need you
I need you
널 이렇게 망가지게 한 게
나인 건 아닐까
내가 이렇게 망가지다니
대체 왜 병원에 다닐까
널 이렇게 망가지게 한 게
나인 건 아닐까
내가 이렇게 망가지다니
대체 왜 병원에 다닐까"
4,https://image.bugsm.co.kr/album/images/50/203066/20306622.jpg?version=20200218002310.0,https://image.bugsm.co.kr/album/images/200/203066/20306622.jpg?version=20200218002351.0,FIESTA,IZ*ONE(아이즈원),5,fff@fff.com,aaaaaaaa,29,male,aaaa,aaaa,"새로운 시작은 늘 설레게 하지
모든 걸 이겨낼 것처럼
시간을 뒤쫓는 시계바늘처럼
앞질러 가고 싶어 하지
그어 놓은 선을 넘어
저마다 삶을 향해
때론 원망도 하겠지
그 선을 먼저 넘지 말라고
I can fly the sky
Never gonna stay
내가 지쳐 쓰러질 때까진
어떤 이유도
어떤 변명도
지금 내겐 용기가 필요해
빛나지 않아도 내 꿈을 응원해
그 마지막을 가질 테니
부러진 것처럼 한 발로 뛰어도
난 나의 길을 갈 테니까
지금 나를 위한 약속
멈추지 않겠다고
또 하나를 앞지르면
곧 너의 뒤를 따라잡겠지
원하는 대로
다 가질 거야
그게 바로 내 꿈일 테니까
변한 건 없어
버티고 버텨
내 꿈은 더 단단해질 테니
다시 시작해
Ah ah ah ah ah
Ah ah ah ah ah ah
Ah ah ah ah ah
Ah ah ah ah
다시는 나를 잃고 싶지 않아
내 전부를 걸었으니까
원하는 대로
다 가질 거야
그게 바로 내 꿈일 테니까
변한 건 없어
버티고 버텨
내 꿈은 더 단단해질 테니
다시 시작해
Ah ah ah ah ah
Ah ah ah ah ah ah
Ah ah ah ah ah
Ah ah ah ah"
5,https://image.bugsm.co.kr/album/images/50/203063/20306376.jpg?version=20200218002310.0,https://image.bugsm.co.kr/album/images/200/203063/20306376.jpg?version=20200218002351.0,마음을 드려요,아이유(IU),6,ggg@ggg.com,aaaaaaaa,30,male,aaaa,aaaa,"때가 왔어 오랜 기다림을 끝내
움츠렸던 맘을 일으켜
활짝 기지개를 켜 난 Ah
눈빛은 어느샌가 짙어져 있는 걸
나의 시간이 됐어
아침에게 말해 Oh 오늘이 좋을 것 같아
이젠 아득했던 꿈들이 멀지가 않아
오직 나를 위한 Woo 축제를 열어볼 거야
좋을 때란 거 그것 역시 내가 정해
색색의 꽃을 피우고 꽃가루가 흩날리면
축제는 절정인 걸 끝나지 않을 이건 Climax
나의 모든 순간이 아름답고 눈부셔
이거 하나만 기억해
지금이라고
Fiesta 내 맘에 태양을 꾹 삼킨 채
영원토록 뜨겁게 지지 않을게
이 모든 계절
나의 모든 계절 매일 화려한 이 축제
한 번쯤은 꼭 놀러 와
It's my fiesta
온통 축제니까
It's my fiesta
이제부터가 난 시작이야
더 기대해봐도 좋아
더 뛰어올라 더 소리쳐봐
이건 신기루가 아냐
오래전부터 계속 상상해 왔던 걸
특별해지는 너와 나
별들에게 말해 Oh 내일이 더 좋을 것 같아
이젠 펼쳐지는 일들이 겁나지 않아
오직 나를 위한 Woo 축제를 이어갈 거야
날 감싸 안은 낯선 향기 더 새롭게
색색의 꽃을 피우고 꽃가루가 흩날리면
축제는 절정인 걸 끝나지 않을 이건 Climax
나의 모든 순간이 아름답고 눈부셔
이거 하나만 기억해
지금이라고
Fiesta 내 맘에 태양을 꾹 삼킨 채
영원토록 뜨겁게 지지 않을게
이 모든 계절
나의 모든 계절 매일 화려한 이 축제
한 번쯤은 꼭 놀러 와
Fiesta
눈을 감아 멈춰있던 나를 깨워
내 안의 나를 천천히 안아주면
여러 색깔들로 더 내가 빛날 때면
매일 그려왔던 진짜 내 모습 가까이
지금이라고
Fiesta 내 맘에 태양을 꾹 삼킨 채
영원토록 뜨겁게 지지 않을게
이 모든 계절
나의 모든 계절 매일 화려한 이 축제
한 번쯤은 꼭 놀러 와
It's my fiesta
날 비춰줘 지금 날
온통 축제니까
지금 이 순간 나를 춤추게 해
It's my fiesta"
6,https://image.bugsm.co.kr/album/images/50/203012/20301226.jpg?version=20200305000000.0,https://image.bugsm.co.kr/album/images/200/203012/20301226.jpg?version=20200305000000.0,ON,방탄소년단,7,hhh@hhh.com,aaaaaaaa,31,male,aaaa,aaaa,"당신에게 드릴 게 없어서
나의 마음을 드려요
그대에게 받은 게 많아서
표현을 다 할 수가 없어요
나지막한 인사에
수많은 내 마음 고이 담아
그대에게로 건네면
내 마음 조금 알까요
어떤 이유로 만나
나와 사랑을 하고
어떤 이유로 내게 와
함께 있어준 당신
부디 행복한 날도
살다 지치는 날도
모두 그대의 곁에 내가
있어줄 수 있길
어떤 소식 보다 더
애타게 기다려지는 그대
엇갈리지 않게 여기
기다릴게요
눌러 적은 편지에
수많은 그리움 고이 담아
그대 내게로 올 때면
그 손에 쥐어줄게요
어떤 이유로 만나
나와 사랑을 하고
어떤 이유로 내게 와
함께 있어준 당신
부디 행복한 날도
살다 지치는 날도
모두 그대의 곁에 내가
있어줄 수 있길
네 번의 모든 계절들과
열두 달의 시간을 너와
숨이 차게 매일
사랑하며 함께 할게
어떤 이유로 만나
우리 사랑을 했던
지금 이 순간처럼
매일 바라보며
애써주기를
부디 행복한 날도
살다 지치는 날도
모두 그대의 곁에 내가
있어줄 수 있길
부디
추억만 남지 않길 너완"
7,https://image.bugsm.co.kr/album/images/50/203001/20300127.jpg?version=20200114002325.0,https://image.bugsm.co.kr/album/images/200/203001/20300127.jpg?version=20200114002440.0,아무노래,지코 (ZICO),8,iii@iii.com,aaaaaaaa,32,male,aaaa,aaaa,"I can't understand what people are sayin'
어느 장단에 맞춰야 될지
한 발자국 떼면 한 발자국 커지는 Shadow
잠에서 눈을 뜬 여긴 또 어디
어쩜 서울 또 New York or Paris
일어나니 휘청이는 몸
Look at my feet look down
날 닮은 그림자
흔들리는 건 이놈인가
아니면 내 작은 발끝인가
두렵잖을 리 없잖아
다 괜찮을 리 없잖아
그래도 I know
서툴게 I flow
저 까만 바람과 함께 날아
Hey na na na
미치지 않으려면 미쳐야 해
Hey na na na
나를 다 던져 이 두 쪽 세상에
Hey na na na
Can't hold me down
Cuz you know I'm a fighter
제 발로 들어온 아름다운 감옥
Find me and I'm gonna live with ya
(Eh oh)
가져와 Bring the pain oh yeah
(Eh oh)
올라타봐 Bring the pain oh yeah
Rain be pourin'
Sky keep fallin'
Everyday oh na na na
(Eh oh)
가져와 Bring the pain oh yeah
Bring the pain
모두 내 피와 살이 되겠지
Bring the pain
No fear 방법을 알겠으니
작은 것에 Breathe
그건 어둠 속 내 산소와 빛
내가 나이게 하는 것들의 힘
넘어져도 다시 일어나 Scream
넘어져도 다시 일어나 Scream
언제나 우린 그랬으니
설령 내 무릎이 땅에 닿을지언정
파묻히지 않는 이상
그저 그런 해프닝쯤 될 거란 걸
Win no matter what
Win no matter what
Win no matter what
네가 뭐라던 누가 뭐라던
I don't give a uhh
I don't give a uhh
I don't give a uhh
Hey na na na
미치지 않으려면 미쳐야 해
Hey na na na
나를 다 던져 이 두 쪽 세상에
Hey na na na
Can't hold me down
Cuz you know I'm a fighter
제 발로 들어온 아름다운 감옥
Find me and I'm gonna live with ya
(Eh oh)
가져와 Bring the pain oh yeah
(Eh oh)
올라타봐 Bring the pain oh yeah
Rain be pourin'
Sky keep fallin'
Everyday oh na na na
(Eh oh)
가져와 Bring the pain oh yeah
나의 고통이 있는 곳에
내가 숨 쉬게 하소서
My everythin'
My blood and tears
Got no fears
I'm singin' ohhhhh
Oh I'm takin' over
You should know yeah
Can't hold me down
Cuz you know I'm a fighter
깜깜한 심연 속 기꺼이 잠겨
Find me and I'm gonna bleed with ya
(Eh oh)
가져와 Bring the pain oh yeah
(Eh oh)
올라타봐 Bring the pain oh yeah
Rain be pourin'
Sky keep fallin'
Everyday oh na na na
(Eh oh)
Find me and I'm gonna bleed with ya
(Eh oh)
가져와 Bring the pain oh yeah
(Eh oh)
올라타봐 Bring the pain oh yeah
All that I know
Is just goin' on & On & On & On
(Eh oh)
가져와 Bring the pain oh yeah"
8,https://image.bugsm.co.kr/album/images/50/203063/20306355.jpg?version=20200215180001.0,https://image.bugsm.co.kr/album/images/200/203063/20306355.jpg?version=20200215180001.0,그때 그 아인,김필(Kim Feel),9,jjj@jjj.com,aaaaaaaa,33,male,aaaa,aaaa,"왜들 그리 다운돼있어?
뭐가 문제야 Say something
분위기가 겁나 싸해
요새는 이런 게 유행인가
왜들 그리 재미없어?
아 그건 나도 마찬가지
Tell me what I got to do
급한 대로 블루투스 켜
아무 노래나 일단 틀어
아무거나 신나는 걸로
아무렇게나 춤춰
아무렇지 않아 보이게
아무 생각 하기 싫어
아무개로 살래 잠시
I'm sick and tired of my everyday
Keep it up 한 곡 더
아무 노래나 일단 틀어
아무렴 어때 It's so boring
아무래도 Refresh가 시급한 듯해
쌓여가 스트레스가
배꼽 빠질 만큼만 폭소하고 싶은 날이야
What up my dawgs 어디야 너희
올 때 병맥주랑 까까 몇 개 사 와 Huh
클럽은 구미가 잘 안 당겨
우리 집 거실로 빨랑 모여
외부인은 요령껏 차단 시켜
밤새 수다 떨 시간도 모자라
누군 힘들어 죽겠고 누군 축제
괜히 싱숭생숭 I want my youth back
좀 전까지 왁자지껄
하다 한 명 두 명씩 자릴 떠
왜들 그리 다운돼있어?
뭐가 문제야 Say something
분위기가 겁나 싸해
요새는 이런 게 유행인가
왜들 그리 재미없어?
아 그건 나도 마찬가지
Tell me what I got to do
급한 대로 블루투스 켜
아무 노래나 일단 틀어
아무거나 신나는 걸로
아무렇게나 춤춰
아무렇지 않아 보이게
아무 생각 하기 싫어
아무개로 살래 잠시
I'm sick and tired of my everyday
Keep it up 한 곡 더
떠나질 못할 바엔
창밖은 쳐다도 안 봐
회까닥해서 추태를 부려도
No worries at all
이미지 왜 챙겨 그래 봤자 우리끼린데
Ohh 늦기 전에 막판 스퍼트
20대가 얼마 안 남았어
편한 옷으로 갈아입어
You look nice get'em high
얼핏 보면 그냥 코미디
이렇게 무해한 파티 처음이지?
만감이 교차하는 새벽 2시경
술잔과 감정이 소용돌이쳐
왜들 그리 다운돼있어?
뭐가 문제야 Say something
분위기가 겁나 싸해
요새는 이런 게 유행인가
왜들 그리 재미없어?
아 그건 나도 마찬가지
Tell me what I got to do
급한 대로 블루투스 켜
아무 노래나 일단 틀어
아무거나 신나는 걸로
아무렇게나 춤춰
아무렇지 않아 보이게
아무 생각 하기 싫어
아무개로 살래 잠시
I'm sick and tired of my everyday
Keep it up 한 곡 더
아무 노래나 일단
아무 노래 아무 노래 아무 노래나 틀어봐
아무 노래 아무 노래 아무 노래나 틀어봐
아무 노래 아무 노래 아무 노래나 틀어봐
아무 노래 아무 노래 아무 노래나 KOZ"
9,https://image.bugsm.co.kr/album/images/50/203081/20308169.jpg?version=20200226002242.0,https://image.bugsm.co.kr/album/images/200/203081/20308169.jpg?version=20200226002312.0,바빠서 (Feat. 헤이즈),개코,10,kkk@kkk.com,aaaaaaaa,34,male,aaaa,aaaa,"길었던 하루 그림잔
아직도 아픔을 서성일까
말없이 기다려 보면
쓰러질 듯 내게 와 안기는데
마음에 얹힌 슬픈 기억은
쏟아낸 눈물로는 지울 수 없어
어디서부터 지워야 할까
허탈한 웃음만이
가슴에 박힌 선명한 기억
나를 비웃듯 스쳐 가는 얼굴들
잡힐 듯 멀리 손을 뻗으면
달아나듯 조각난 나의 꿈들만
두 갈래 길을 만난 듯
멍하니 한참을 바라보다
무언가 나를 이끌던
목소리에 한참을 돌아보면
지나온 모든 순간은 어린
슬픔만 간직한 채 커버렸구나
혼자서 잠들었을 그 밤도
아픔을 간직한 채
시간은 벌써 나를 키우고
세상 앞으로 이젠 나가 보라고
어제의 나는 내게 묻겠지
웃을 만큼 행복해진 것 같냐고
아직 허기진 소망이
가득 메워질 때까지
시간은 벌써 나를 키우고
세상 앞으로 이젠 나가 보라고
어제의 나는 내게 묻겠지
웃을 만큼 행복해진 것 같냐고
아주 먼 훗날 그때 그 아인
꿈꿔왔던 모든 걸 가진 거냐고"
